Time,Time Code,Country Name,Country Code,Fixed (wired) broadband subscriptions (per 100 people) [IT.NET.BBND.P2],Internet users (per 100 people) [IT.NET.USER.P2],Secure Internet servers (per 1 million people) [IT.NET.SECR.P6],Land area (sq. km) [AG.LND.TOTL.K2],Population density (people per sq. km of land area) [EN.POP.DNST],Fixed telephone subscriptions (per 100 people) [IT.MLT.MAIN.P2],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","GDP per capita, PPP (constant 2011 international $) [NY.GDP.PCAP.PP.KD]","Population, total [SP.POP.TOTL]",Urban population (% of total) [SP.URB.TOTL.IN.ZS],"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.MA.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.MA.ZS]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","Health expenditure, public (% of GDP) [SH.XPD.PUBL.ZS]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",Battle-related deaths (number of people) [VC.BTL.DETH],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],International migrant stock (% of population) [SM.POP.TOTL.ZS],Refugee population by country or territory of asylum [SM.POP.REFG],Refugee population by country or territory of origin [SM.POP.REFG.OR]
2012,YR2012,Latvia,LVA,23.1088395227,73.1199437664,273.3101347429,62180,32.7166130589,23.1088395227,188.348197559,73.7780487805,7.6,20747.2930466131,2034319,67.548,27.5,28.2999992371,14.8999996185,77.4000015259,74.5999984741,97.7099609375,3.5769546803,0.9278470083,NA,4.7,NA,0.5075414349,NA,125,662
2012,YR2012,Lebanon,LBN,9.7050211541,61.2497857183,48.5888004397,10230,432.5403714565,18.6568810214,80.8070833313,79.8463658537,8.1,16632.8712277863,4424888,87.426,17.7999992371,19.8999996185,6.1999998093,75.8000030518,51.2999992371,73.9830627441,3.4516249396,4.06714508,3.7076299191,NA,NA,4.8880723093,NA,575483,15106
2012,YR2012,Lesotho,LSO,0.0707271837,4.58961763,NA,30360,67.5739459816,2.474671528,75.3000787212,48.836,74.2,2390.2615325042,2051545,25.76,27.2999992371,32.4000015259,24.1000003815,74.5,67.1999969482,53.2936401367,9.5461060679,2.2862322645,NA,NA,NA,0.2338880378,NA,34,13
2012,YR2012,Liberia,LBR,0,3.7941,1.1931935467,96320,43.5053467608,0.3277464034,56.7936264374,60.2063902439,55.6,782.3872542507,4190435,48.541,3.4000000954,4.6999998093,3.7000000477,64.9000015259,62.2000007629,NA,3.2467715868,0.8386813325,NA,3.2,NA,0.1399240997,NA,65909,23428
2012,YR2012,Libya,LBY,1.0934869609,NA,1.787274379,1759540,3.4978590995,13.2258304042,155.7690861,75.1760487805,13,23032.0955118359,6154623,77.988,43.4000015259,52.7000007629,19.6000003815,79.5,55.7000007629,NA,3.02,3.6485963214,NA,1.7,NA,0.3036232227,NA,7065,5251
2012,YR2012,Liechtenstein,LIE,39.3278044522,89.4077,NA,160,229.1,50.3873854212,98.4286337844,82.3829268293,NA,NA,36656,14.365,NA,NA,NA,NA,NA,110.3738632202,NA,NA,NA,0,NA,NA,NA,102,NA
2012,YR2012,Lithuania,LTU,21.1487831535,67.2299893276,272.7784205828,62674,47.671650126,22.3077459167,165.0558309643,73.8634146341,4.5,23460.5095648505,2987773,66.604,29.7000007629,26.2000007629,13.1999998093,74.9000015259,72.9000015259,105.9365615845,4.3495394369,0.7763674794,NA,6.7,NA,1.5195155251,NA,871,491
2012,YR2012,Luxembourg,LUX,32.4013258386,91.9499237417,1985.1359648627,2590,204.9984555985,50.9218244028,145.3599468443,81.3926829268,1.7,89153.0593315617,530946,89.247,18.6000003815,18.5,5.0999999046,75.3000030518,68.9000015259,100.047492981,5.9880707823,0.5318177668,NA,NA,NA,0.5971211642,NA,2910,NA
2012,YR2012,"Macao SAR, China",MAC,25.9699020983,61.31,NA,29.9,18621.5050167224,29.1914444227,289.7820156147,80.1277804878,NA,125484.786514166,556783,100,6.1999998093,5,2,82.9000015259,77.0999984741,96.4628982544,NA,NA,NA,NA,NA,NA,NA,NA,1
2012,YR2012,"Macedonia, FYR",MKD,13.7395248329,57.449947313,39.4191610368,25220,83.4883029342,19.3922325256,106.1686237726,75.0312682927,6.5,11268.3770613093,2105575,56.959,55.2000007629,53.7999992371,31,76.5999984741,63.9000015259,82.8308105469,4.5032476837,1.2470001731,NA,NA,NA,0.8296801479,NA,1077,7589
2012,YR2012,Madagascar,MDG,0.0388760807,2.0549,0.538263492,581795,38.3191914678,1.0898176067,39.3766657573,64.2486341463,40.8,1374.1888796996,22293914,33.196,5.3000001907,5.5999999046,3.5999999046,91.4000015259,89.9000015259,38.0276184082,1.6934196939,0.6935008021,8.4193496704,11.1,NA,0.1906839923,NA,9,301
2012,YR2012,Malawi,MWI,0.0075252336,4.3506,0.8801442783,94280,168.7153478999,1.4289456695,29.2138368991,54.7237804878,45.7,739.8621504245,15906483,15.798,12.5,13.6000003815,7.5999999046,80.5999984741,82.5999984741,34.2436790466,5.1610869353,1.2527311489,NA,1.8,NA,0.0944104436,NA,6544,277
2012,YR2012,Malaysia,MYS,8.4128117009,65.8,65.6636386267,328550,88.9968863187,15.6939516299,141.3296962062,74.8422926829,7.3,21920.2224723596,29239927,72.526,9.6999998093,10.1999998093,3,78.8000030518,62.2000007629,70.79637146,2.2169113624,1.5402091406,NA,2.3468427356,NA,1.0504878124,NA,90185,531
2012,YR2012,Maldives,MDV,5.2765318725,38.9301,88.6414806673,300,1128.14,6.8372128755,165.625720212,77.5738292683,9.2,11090.2635549713,338442,42.303,17.7000007629,25.2000007629,11.1000003815,79.1999969482,68.5999984741,NA,6.4889013005,NA,NA,3.9,NA,NA,NA,NA,24
2012,YR2012,Mali,MLI,0.0215167099,2.1689,1.0098581001,1220190,12.1731631959,0.7538860013,98.3792652703,54.6039268293,79.4,1602.6604294771,14853572,37.579,8.3000001907,10.5,8.1000003815,81.9000015259,66.9000015259,NA,2.2528583836,1.4395967917,NA,7.5,218,0.1507407167,NA,13928,149943
2012,YR2012,Malta,MLT,31.0500649891,68.1998742929,1623.5353017606,320,1310.796875,53.7071843353,124.4209423888,80.7463414634,5.4,28271.0839483731,419455,94.991,14.1000003815,14.3000001907,6.4000000954,78.3000030518,63.0999984741,86.2885665894,5.7033864634,0.5620262686,NA,2.8,NA,1.1442016373,NA,8248,6
2012,YR2012,Marshall Islands,MHL,NA,10,133.1937969746,180,291.9722222222,NA,NA,NA,31.1,3671.8014545673,52555,71.891,NA,NA,NA,NA,NA,NA,12.9042849226,NA,NA,4.7,NA,NA,NA,NA,2
2012,YR2012,Mauritania,MRT,0.1764159972,5.3691,1.8439778712,1030700,3.6830707286,1.7140828015,106.0413193293,61.3506097561,68.2,2828.0529182893,3796141,58,44.5999984741,43,31.1000003815,80.0999984741,54.9000015259,26.7028598785,1.7632639861,NA,NA,5,NA,1.7076684551,NA,80496,33765
2012,YR2012,Mauritius,MUS,11.2136835983,35.42,138.5480483039,2030,618.6610837438,28.163287368,119.8654035272,73.8634146341,12.8,16650.7886380416,1255882,40.164,20.2999992371,23.7000007629,8.6999998093,80.0999984741,64.4000015259,95.8514633179,2.2927027892,0.1422193785,19.0319900513,NA,NA,0.4255391581,NA,NA,62
2012,YR2012,Mexico,MEX,10.1967043962,39.75,28.0684386981,1943950,62.1659389388,17.0361852072,83.3507082651,77.1350731707,13.1,16316.3345883189,120847477,78.407,9.1999998093,9.5,4.9000000954,83.3000030518,64.9000015259,85.6814804077,3.1623158991,0.5885810483,NA,21.5,NA,0.6239649349,NA,1520,8435
2012,YR2012,"Micronesia, Fed. Sts.",FSM,NA,25.974423003,58.029885391,700,147.7071428571,8.1241839547,30.1881135451,68.8502195122,30.7,3427.7571386906,103395,22.317,NA,NA,NA,NA,NA,NA,11.5824205048,NA,NA,4.6,NA,NA,NA,NA,NA
2012,YR2012,Moldova,MDA,11.8705683874,43.37,23.0368204243,32860,124.0380179113,34.3095412819,101.9890273707,68.6934146341,13.8,4150.5271837887,3559519,44.857,12.8999996185,13.1000003815,5.5999999046,47.4000015259,45.2000007629,NA,5.3733473633,0.3060261548,37.7734909058,6.5,NA,0.6520259498,NA,185,6148
2012,YR2012,Monaco,MCO,43.263524841,87,2740.8925197584,2,18789.5,121.724899545,88.3339098965,NA,3.1,NA,37579,100,NA,NA,NA,NA,NA,NA,3.7981865288,NA,NA,NA,NA,NA,NA,37,4
2012,YR2012,Mongolia,MNG,3.7499588769,16.4,19.309962081,1553560,1.8000489199,6.3188632583,120.6945936397,67.3394390244,27.2,8297.0537391516,2796484,69.472,9.1999998093,9.6999998093,5.1999998093,71.1999969482,65.0999984741,NA,3.9474882717,1.1096847962,NA,NA,NA,1.353349264,NA,4,2114
2012,YR2012,Montenegro,MNE,11.2075558583,56.8387825491,30.5918229667,13450,46.1770260223,27.3399121854,159.5394159538,74.6498780488,5.3,13701.142418599,621081,63.457,42.4000015259,41.2999992371,19.6000003815,65.9000015259,58.9000015259,90.9029312134,4.47237839,1.6736231591,NA,2.7,NA,4.8429423459,NA,11198,4054
2012,YR2012,Morocco,MAR,2.0957688972,55.4160531915,3.566910302,446300,72.8683464038,10.0828374944,119.9722162287,70.6431219512,27.1,6776.7204643216,32521143,58.697,18.2999992371,18.5,9,78.8000030518,52.2999992371,68.8769607544,2.1814663645,3.5480491168,36.4887619019,2.2,NA,2.0825042783,NA,744,2407
2012,YR2012,Mozambique,MOZ,0.0812747648,4.8491,1.5077333827,786380,32.0498931814,0.3497147904,34.9357140179,49.8362682927,63.6,1020.4154185524,25203395,31.417,13.8999996185,14.1999998093,8.3000001907,82.6999969482,84.5999984741,25.9119606018,2.8841293151,NA,NA,12.4,NA,0.0964045825,NA,4398,160
2012,YR2012,Myanmar,MMR,0.1209512172,1.0691,0.0947017783,653290,80.8175833091,0.9929007948,7.0640272473,64.9324634146,41,NA,52797319,32.469,8.6000003815,9.6000003815,3.2999999523,84.9000015259,82,NA,0.4268633538,NA,NA,15.2,702,1.6551886496,NA,NA,415371
2012,YR2012,Namibia,NAM,1.0644451851,12.9414,19.9168537744,823290,2.7443464636,7.5794250934,95.0181309759,63.8811463415,35.6,8995.1143561227,2259393,43.666,29.2999992371,34.2000007629,16.7000007629,64.3000030518,59.9000015259,NA,4.9221234959,3.1577865598,NA,17.2,NA,1.8134983935,NA,1806,1098
2012,YR2012,Nepal,NPL,0.6229513412,11.1493,2.4750333738,143350,191.6594140216,3.0271951207,60.4513143283,67.9827073171,33.4,2118.2331351017,27474377,17.518,5.9000000954,4.5,2.7000000477,88.9000015259,85.8000030518,65.8197937012,2.1703689542,1.4210943965,NA,NA,NA,1.0686213416,NA,56264,7612
2012,YR2012,Netherlands,NLD,39.8108940651,92.8599923595,2805.8553639215,33720,496.8849940688,42.9699190225,117.966846751,81.1048780488,3.5,45484.0810764443,16754962,88.575,9,9.5,5.3000001907,84.0999984741,79.0999984741,129.9127655029,10.0945152193,1.2868301272,NA,0.9,NA,0.4824499634,NA,71909,71
2012,YR2012,New Caledonia,NCL,18.9212142758,58,217.0542635659,18280,14.113785558,31.601192945,91.2484446288,77.1219512195,NA,NA,258000,68.509,NA,NA,NA,75.9000015259,64.0999984741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,YR2012,New Zealand,NZL,27.8036132141,82,1474.3313445702,263310,16.7411036421,42.1538651955,110.3624066449,81.156097561,5.3,32463.5911995063,4408100,86.2,17.2999992371,17.7000007629,6.9000000954,83.1999969482,77.6999969482,119.5443878174,8.4562138321,1.0230021925,25.1702804565,0.9,NA,0.3587626841,NA,1517,20
2012,YR2012,Nicaragua,NIC,1.6908630608,13.5,10.3475905886,120340,49.7900365631,4.9922618381,97.6632803898,74.4653902439,20.6,4359.512790887,5991733,57.841,9.8000001907,11.6999998093,7.8000001907,82.3000030518,65.5,NA,4.4120580561,0.6586785095,NA,11.3,NA,0.4763263804,NA,129,1531
2012,YR2012,Niger,NER,0.0213848051,1.4077,0.2914255266,1266700,13.544676719,0.5859809634,31.4479617174,57.9661707317,61.6,885.3171170497,17157042,17.986,7.1999998093,6.6999998093,5.0999999046,91.0999984741,65.6999969482,15.9247598648,2.0061763405,1.0547307489,46.6628913879,4.7,NA,0.1927508044,NA,50510,832
2012,YR2012,Nigeria,NGA,0.0084574309,32.8,1.7413577245,910770,185.3747664064,0.2476791137,66.7981180496,52.1090243902,76.6,5290.8593486319,168833776,45.234,14.1000003815,13.6999998093,7.5,63.5,56,NA,1.1313935453,0.5027573832,NA,20,812,0.3077371035,NA,3154,18021
2012,YR2012,Northern Mariana Islands,MNP,NA,NA,56.2798986962,460,115.8804347826,43.1479223337,NA,NA,NA,NA,53305,89.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,YR2012,Norway,NOR,37.2000500613,94.6499780533,1879.0201915963,365268,13.7394269413,27.9545643413,116.0922530099,81.4512195122,2.3,62771.3851896475,5018573,79.665,10,8.6000003815,3.2000000477,80.5999984741,78.1999969482,111.0613021851,7.8951943442,1.4287069721,NA,NA,NA,0.9646507833,NA,42822,9
2012,YR2012,Oman,OMN,2.148882876,60,56.1255111269,309500,10.7075961228,9.1896471968,159.2513399966,76.5910487805,9.9,44532.4548711515,3314001,76.204,17.6000003815,20.3999996185,7.9000000954,83.5999984741,65.4000015259,93.5088424683,2.1368776885,15.9173359018,NA,NA,NA,2.9462577512,NA,138,65
2012,YR2012,Pakistan,PAK,0.5173707444,9.96,1.2726047038,770880,232.4098575654,3.2718862292,67.0636093768,66.4358780488,70.6,4337.0153960729,179160111,37.428,7.1999998093,8.1999998093,5,85.8000030518,56.2000007629,36.6008796692,1.0207168334,3.4868929738,NA,7.7,3057,1.4860963441,NA,1638456,49785
2012,YR2012,Palau,PLW,4.3268767467,NA,96.3669654043,460,45.1173913043,35.2944010793,82.6394911824,NA,15.6,14776.0791527442,20754,85.039,NA,NA,NA,NA,NA,NA,7.3345798569,NA,NA,3.1,NA,NA,NA,1,NA
2012,YR2012,Panama,PAN,7.7516364519,40.301895221,133.8670129851,74340,51.1471751412,14.9878454538,163.4167490514,77.368097561,15.9,17627.0285798009,3802281,65.698,8.5,10,4,86.1999969482,69.8000030518,84.047996521,4.9715198044,NA,NA,17.2,NA,0.6752935417,NA,17429,107
2012,YR2012,Papua New Guinea,PNG,0.1283659434,3.5,7.255466366,452860,15.8261051981,1.9394419709,37.798189203,62.2989268293,48.4,2476.0729141695,7167010,12.982,4.5,5.3000001907,2.4000000954,74.5999984741,73.1999969482,40.1570587158,3.5667480665,0.5893358279,NA,NA,NA,0.0594968197,NA,9383,174
2012,YR2012,Paraguay,PRY,1.1911724221,29.34,10.9161147424,397300,16.8320186257,6.1457426928,101.5901937999,72.1937317073,19.3,6975.4666638868,6687361,58.94,8.8000001907,10.8000001907,4.9000000954,87.9000015259,73.1999969482,NA,4.1439396298,1.3782678041,NA,9.7048746135,NA,0.8064350028,NA,133,101
2012,YR2012,Peru,PER,4.7445060991,38.2,21.6754813624,1280000,23.42796875,11.3895584204,98.0001100448,74.5155365854,13.6,10912.5616001389,29987800,77.616,8.3000001907,8.5,3.5999999046,86.6999969482,77.9000015259,89.7849807739,2.8472622592,1.3317826218,10.6951799393,9.6,NA,1.1879497349,NA,1122,5212
2012,YR2012,Philippines,PHL,7.8893271623,36.2351,8.624008968,298170,324.334319348,3.6121196238,105.4510985395,68.5537317073,24,6005.3127738935,96706764,44.81,15.1999998093,16.3999996185,7,81.4000015259,67,NA,1.3466884055,1.1583619655,NA,8.8,296,0.4009344607,NA,141,986
2012,YR2012,Poland,POL,15.5381953077,62.3099972715,299.6688306503,306220,125.8437495918,15.5738081602,141.5464567148,76.7975609756,4.5,22448.0811455112,38535873,60.688,24,26.3999996185,10.1000003815,73.5999984741,66.6999969482,97.6588363647,4.6710340142,1.8111336511,NA,NA,NA,0.9321820552,NA,15911,1640
2012,YR2012,Portugal,PRT,22.5452205642,60.3399974868,241.1828458891,91590,114.8034064854,42.9852815084,112.3895254948,80.3731707317,3.1,26145.2746306413,10514844,61.758,36.2999992371,37.5999984741,15.6000003815,77.9000015259,74,112.8516616821,6.3632532521,1.89759645,NA,1.2,NA,1.6519446022,NA,483,32
2012,YR2012,Puerto Rico,PRI,15.5115927863,68.9999826014,113.3766665891,8870,411.6736189402,19.1182644752,82.5528248458,78.5355365854,NA,33495.1065156008,3651545,93.722,29.8999996185,27.3999996185,14.6000003815,59.4000015259,49.7000007629,79.3618011475,NA,NA,NA,26.5,NA,NA,NA,NA,NA
2012,YR2012,Qatar,QAT,8.957754007,69.3,140.9402715612,11610,176.6161929371,19.2345431438,126.8564857397,78.453804878,7.2,127818.905182049,2050514,98.946,0.400000006,1.3999999762,0.5,96,87.3000030518,NA,1.8080800524,NA,NA,1.1,NA,0.7654072258,NA,80,124
2012,YR2012,Romania,ROM,16.1711876965,45.8799942529,70.7945718511,230020,87.2012651074,21.3746511622,104.9886091496,74.4634146341,10.9,17502.0387144425,20058035,54.091,22.5,22.7999992371,7,72.3000030518,64.5,95.0112991333,4.4619692308,1.3760014053,NA,1.7,NA,1.5771688495,NA,1262,2807
2012,YR2012,Russian Federation,RUS,14.4609228046,63.8,39.0423109696,16376870,8.7426962539,29.4534401086,145.327629592,70.3658536585,9.1,23309.7964472221,143178000,73.786,14.8000001907,15,5.5,78.3000030518,73.0999984741,95.2995986938,3.3248119333,4.0181039692,NA,9.2,516,1.7743729013,NA,3178,110588
2012,YR2012,Rwanda,RWA,0.023704374,8.0238542769,2.0073659858,24670,464.4426834212,0.387185988,49.6670434405,63.4928536585,38.8,1400.439667409,11457801,25.894,1,0.6999999881,0.6000000238,86.4000015259,87.3000030518,31.8321094513,6.5964385867,1.1048478016,36.1275901794,23.1,9,0.6293403129,NA,58212,97373
2012,YR2012,Samoa,WSM,NA,12.92249,26.4705726644,2830,66.745229682,NA,NA,72.9820487805,15.7,5692.6098508,188889,19.639,NA,NA,NA,61,43.9000015259,85.7104492188,5.8979144287,NA,NA,3.6,NA,NA,NA,NA,1
2012,YR2012,San Marino,SMR,31.6894421864,50.8826,1664.1597593369,60,520.7833333333,59.8457451915,115.2110602618,NA,2.9,NA,31247,94.123,NA,NA,NA,NA,NA,NA,5.7,NA,NA,0.7,NA,NA,NA,NA,1
2012,YR2012,Sao Tome and Principe,STP,0.4136141798,21.5724,63.7965315952,960,195.9354166667,4.2717094281,64.9512488171,66.1348780488,37.7,2837.1137435118,188098,63.265,NA,NA,NA,79.9000015259,63.2000007629,71.4844894409,2.4965850289,NA,NA,NA,NA,NA,NA,NA,32
2012,YR2012,Saudi Arabia,SAU,6.949098827,54,30.5431429849,2149690,13.1590392103,16.9748607662,187.3595576618,75.496902439,13.8,51122.1640941509,28287855,82.51,21.2999992371,28,5.5999999046,77.3000030518,53.9000015259,114.2755966187,2.7522822448,7.6977212795,NA,0.8,NA,2.3982124938,NA,577,818
2012,YR2012,Senegal,SEN,0.6962032187,19.2036,2.1127754358,192530,71.2928946138,2.4771854859,83.5686175914,63.2021707317,44.8,2173.5232543967,13726021,42.781,11.5,14.6999998093,10.3000001907,89.5,77.9000015259,NA,2.1799766808,NA,NA,2.8,NA,0.3137513682,NA,14237,18724
2012,YR2012,Serbia,SRB,12.9138908966,48.1,37.7826212999,87460,82.3127944203,38.3673497269,117.7744571073,74.8365853659,6.1,12504.7903561448,7199077,55.307,45.7999992371,50.5999984741,23.8999996185,69,61,91.7119293213,6.4752504637,2.0951746534,13.9295701981,1.2,NA,0.8948712276,NA,66370,158908
2012,YR2012,Seychelles,SYC,11.0343408527,47.076,1121.1397121276,460,191.9630434783,22.685972341,147.8032034135,74.2268292683,12.3,22828.8186227448,88303,52.915,NA,NA,NA,NA,NA,79.5094528198,4.1733315575,0.8907557377,NA,9.5,NA,NA,NA,NA,29
2012,YR2012,Sierra Leone,SLE,NA,1.3,0.6690387435,72180,82.830798005,0.3010674346,36.9643905801,45.3290487805,109.6,1443.3290500094,5978727,38.885,7.0999999046,5,3.4000000954,69.8000030518,68.6999969482,50.5442199707,1.9488441549,0.0007826956,10.3524303436,1.9,NA,0.4479015811,NA,4204,6202
2012,YR2012,Singapore,SGP,25.4409359972,72,635.3060763497,700,7589.1428571429,37.4788055054,152.1251817748,81.9951219512,2.2,74609.1889277184,5312400,100,9.5,10.3999996185,2.7999999523,82.4000015259,73.6999969482,NA,1.5169466613,3.2607004021,NA,0.2,NA,4.8846433234,NA,3,68
2012,YR2012,Sint Maarten (Dutch part),SXM,NA,NA,NA,34,1149.6470588235,NA,NA,NA,NA,NA,39088,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2012,YR2012,Slovak Republic,SVK,14.6607165909,76.7099901181,226.3489816792,48088,112.4517343204,17.8994766017,111.9121914547,76.1097560976,6.3,25424.3381567112,5407579,54.163,34.9000015259,33.9000015259,13.8999996185,77.4000015259,69.5999984741,93.8831176758,5.6792210175,1.0944140621,NA,1.4,NA,0.5795719358,NA,662,239
2012,YR2012,Slovenia,SVN,24.2766297322,68.3499745288,557.0789618109,20140,102.1429493545,40.395034717,108.3881401565,80.1243902439,2.4,27681.6800143251,2057159,49.856,20.2999992371,20.6000003815,8.8000001907,74.4000015259,70.9000015259,97.5656661987,6.6957287279,1.1720284403,NA,0.7,NA,1.3274826129,NA,176,34
2012,YR2012,Solomon Islands,SLB,0.3879198978,6.9974,7.2780468633,27990,19.6355126831,1.466526443,54.9760006405,67.5070731707,25.8,1986.368888769,549598,20.964,8.8000001907,9.6999998093,3.7999999523,81.5,68.5,48.4396095276,5.2228416044,NA,NA,4.3,NA,NA,NA,NA,61
2012,YR2012,Somalia,SOM,0.3923440339,1.3767,0.0980860085,627340,16.2513692734,0.6866020594,22.5597819509,54.6912439024,92.3,NA,10195134,38.153,10.1999998093,10.6000003815,6.9000000954,77.5999984741,57.9000015259,NA,NA,NA,NA,8,2600,0.6641552742,NA,2309,1136719
2012,YR2012,South Africa,ZAF,2.1135450136,41,81.9041110533,1213090,43.1474128053,9.2524861642,130.5579819921,56.0983170732,33.5,12374.5327845549,52341695,63.272,47.5999984741,52.2000007629,25,63.2000007629,55.7000007629,101.8941421509,4.3147254836,1.1340848454,21.5551204681,31,NA,0.3249997501,NA,65233,420
2012,YR2012,South Sudan,SSD,0.0001568624,NA,NA,NA,NA,0.0013840796,21.2225538169,54.6429512195,66.1,1810.0900252231,10837527,18.2,NA,NA,NA,NA,NA,NA,0.9004879301,9.2976165109,NA,13.9,266,NA,NA,202581,87009
2012,YR2012,Spain,ESP,24.3748452156,69.809999942,290.9153571431,498800,93.7711607859,41.8667910781,108.3640175186,82.4268292683,3.7,31970.7231192579,46773055,78.902,55.5,54.2999992371,25.2000007629,80.5,74.4000015259,130.8067169189,6.6672869076,1.0261970245,NA,0.8,NA,0.9151236017,NA,4510,52
2012,YR2012,Sri Lanka,LKA,1.6778762864,18.2854,7.6741440378,62710,324.1588263435,16.349297631,91.633108746,74.0680487805,8.5,8855.5038221374,20328000,18.297,13.5,16.6000003815,4,81.0999984741,59.2999992371,99.338508606,1.214045645,2.5862453444,6.8699598312,NA,NA,2.6660016202,NA,110,132731
2012,YR2012,St. Kitts and Nevis,KNA,24.2609734249,79.3488989553,1828.9041504927,260,206.0923076923,37.3245744999,141.8333830994,NA,8.2,20097.6003085836,53584,31.844,NA,NA,NA,NA,NA,NA,2.3741311741,NA,NA,33.6,NA,NA,NA,NA,12
2012,YR2012,St. Lucia,LCA,13.5860009952,34.82,93.9901586775,610,296.5081967213,20.3693260353,119.4227898491,74.6741707317,13.1,10274.6595513108,180870,18.45,NA,NA,NA,80.9000015259,74.5999984741,91.1009292603,4.2132228154,NA,22.1725692749,21.6,NA,NA,NA,2,566
2012,YR2012,St. Martin (French part),MAF,NA,NA,32.3007849091,54.4,569.0992647059,NA,NA,79.0219512195,NA,NA,30959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,YR2012,St. Vincent and the Grenadines,VCT,12.4491419272,47.52,192.0035109213,390,280.4435897436,17.7182668483,116.1090945663,72.4012195122,17.7,9987.8853888381,109373,49.495,NA,NA,NA,83.1999969482,72.1999969482,100.9495162964,4.3946666667,NA,NA,25.6,NA,NA,NA,NA,1316
2012,YR2012,Sudan,SDN,0.0666454292,21,0.062457222,2376000,20.2158569024,1.1415029336,74.3603588718,61.8639512195,52.5,3545.1159377464,37195349,33.315,22,23.7000007629,14.8000001907,76.4000015259,54.4000015259,40.7425,1.5014472007,NA,NA,11.2,1411,2.2695198673,NA,152194,568943
2012,YR2012,Suriname,SUR,5.4753517504,34.6812,37.4152777804,156000,3.4265448718,16.1725667442,106.459373556,70.8113902439,21,15254.3084508762,534541,66.208,17.5,21.1000003815,7.4000000954,73.5,59.2000007629,NA,3.3404495793,NA,NA,6.1,NA,0.87516112,NA,NA,15
2012,YR2012,Swaziland,SWZ,0.2785574154,20.7817825773,6.4988606685,17200,71.5688953488,3.7015073295,65.3947854767,48.8506341463,57,6390.3296964519,1230985,21.374,39.4000015259,42,22.5,72.5,58.5999984741,60.6870994568,5.8465450207,2.9356032123,NA,33.8,NA,NA,NA,505,65
2012,YR2012,Sweden,SWE,32.2760905881,93.1799880065,1511.4439247791,407340,23.3696027888,43.8328861641,124.5721700043,81.7048780488,2.4,43262.8337122215,9519374,85.363,25.6000003815,24.2000007629,8.1000003815,82.3000030518,80,98.3752670288,7.7833704115,1.1479863222,NA,0.7,NA,0.3167777291,NA,92872,20
2012,YR2012,Switzerland,CHE,40.1458149081,85.2,2282.2705058898,39516,202.3702044741,59.0439591672,132.0563723281,82.6975609756,3.7,54573.195404875,7996861,73.739,8.8000001907,8.5,4.1999998093,88.5999984741,83,96.3063812256,7.5228254542,0.6894098244,NA,NA,NA,0.4881133095,NA,50747,17
2012,YR2012,Syrian Arab Republic,SYR,1.1062472264,24.3001,0.3571547517,183630,121.9803626858,19.4340283244,59.2973438353,74.7107073171,12.4,NA,22399254,56.459,25.2999992371,32.2999992371,11.3999996185,75.9000015259,45.5999984741,74.422492981,1.5071657933,NA,NA,NA,15056,2.8194343929,NA,975695,729022
2012,YR2012,Tajikistan,TJK,0.067424232,14.51,0.8740178225,139960,57.2234209774,4.9069857747,81.50840493,67.2571707317,42.1,2320.3271202959,8008990,26.568,17.8999996185,15.8999996185,11,79.5999984741,70.5,87.0034408569,1.8776045195,NA,NA,NA,NA,0.4679055543,NA,2248,674
